XYDATA,PA,PLC,PC,PE,PET,PP,PS,PVC,Type A  BoxCD02 (PE),Type B  BoxAB10 (PE),Type C  BoxBC07 (PE),Type D BoxBA09 (PE),Type Z Box A B01 (un),Type B Box A B08 (PP),Type B Box A D04 (PP),Type A Box A D08 (PP),Type C Box B G06 (PS),"(1,1)"
3445.4197,1853.15,507.58,554.85,500.48,825.091,502.778,878.857,524.914,605.691,969.428,517.451,522.413,727.586,2391.25,735.157,806.197,617.627,1.551789786
3446.4197,1851.7,506.956,554.991,500.518,823.581,503.065,877.643,524.596,605.554,968.885,517.002,522.228,727.97,2386.39,735.161,804.434,618.27,0.278603333
3447.4197,1850.06,506.597,554.158,500.014,825.128,503.457,876.27,525.33,605.049,968.978,517.274,522.388,727.823,2391.45,735.027,805.658,618.038,0.479777603
3448.4197,1850.65,506.595,553.69,499.559,827.863,504.131,876.558,526.233,604.644,969.581,517.836,522.797,727.391,2396,735.178,807.435,617.251,-0.062978926
3449.4197,1853.51,506.824,554.339,499.589,829.54,504.972,878.822,526.637,604.482,970.255,518.32,523.159,726.928,2394.73,735.618,808.31,616.989,0.031384313
3450.4197,1853.55,506.828,555.191,500.026,828.375,505.101,880.158,526.674,604.367,970.243,518.562,522.93,726.525,2391.51,735.708,808.685,616.964,1.238596592
3451.4197,1849.54,506.581,555.404,500.532,824.749,504.32,879.133,526.493,604.028,969.374,518.507,522.164,726.306,2388.24,735.459,808.546,616.095,0.91691642
3452.4197,1848.36,506.896,554.644,500.422,822.842,503.827,877.704,526.106,603.19,968.253,518.219,521.673,726.484,2383.62,735.727,807.232,614.882,2.237764273
3453.4197,1851.77,507.86,553.355,499.582,824.352,504.173,877.443,525.56,602.377,967.572,517.695,521.816,726.864,2379.59,736.06,805.51,614.635,-0.023627088
3454.4197,1851.95,508.245,553.142,498.889,826.29,504.62,878.682,524.993,602.643,968,516.863,522.368,726.593,2381.69,734.577,805.686,615.098,1.454681788
3455.4197,1846.72,507.638,554.282,498.867,826.812,504.624,880.687,524.702,603.731,968.874,516.073,522.833,725.738,2387.9,732.022,807.306,615.276,1.729224349
3456.4197,1843.31,506.98,555.006,499.38,826.371,504.107,881.367,525.184,604.544,968.29,516.061,522.522,725.761,2388.81,731.68,807.199,615.102,0.950508939
3457.4197,1844.22,506.762,554.815,500.002,825.309,503.321,880.385,526.116,604.991,966.359,516.699,521.827,726.711,2383.79,733.143,805.259,614.956,-0.909792196
3458.4197,1844.83,506.761,555.036,500.023,823.619,502.887,879.774,526.126,605.497,964.999,517.092,522.034,726.715,2380.11,732.809,804.132,615.172,1.379788586
3459.4197,1843.77,506.896,555.65,499.515,822.044,503.008,880.333,525.049,605.303,964.904,516.924,522.981,725.515,2378.8,731.071,804.369,615.9,3.12957007
3460.4197,1843.77,507.284,555.009,499.454,822.146,503.378,881.256,524.179,603.319,965.673,516.401,523.385,724.816,2375.98,731.354,804.8,616.278,1.207150826
3461.4197,1844.07,507.523,553.224,499.971,823.484,503.695,882.058,524.117,601.267,966.173,516.234,523.048,724.809,2372.67,733.117,804.944,615.402,0.736809983
3462.4197,1840.32,506.726,552.251,500.286,823.612,503.708,882.67,524.654,601.735,964.989,517.334,522.556,724.085,2372.92,733.169,804.867,614.171,-0.579610117
3463.4197,1834.45,505.431,552.632,500.055,822.605,503.499,882.819,525.33,603.543,963.228,518.912,522.341,722.862,2374.24,731.356,804.754,613.796,1.810495745
3464.4197,1833.89,505.397,553.536,499.397,822.773,503.442,882.057,525.525,604.285,963.23,519.264,522.671,722.801,2370.74,729.449,804.815,614.121,2.602427251
3465.4197,1837.53,506.444,554.292,498.924,823.576,503.668,880.465,525.153,604.246,963.535,518.442,523.301,723.521,2364.69,728.67,804.854,614.709,-1.234724711
3466.4197,1837.76,506.88,554.44,499.533,822.331,504.1,878.588,524.569,604.449,961.187,517.449,523.74,723.077,2362.37,729.671,804.489,615.604,-0.102174023
3467.4197,1835.43,506.65,553.98,500.697,820.04,504.633,877.399,524.055,604.292,958.902,516.81,523.877,721.814,2364.5,731.116,803.735,616.641,1.778984882
3468.4197,1836.91,506.824,553.261,500.966,820.089,505.128,878.001,523.824,603.056,961.202,516.749,523.759,721.598,2368.78,731.031,802.934,616.461,1.78405951
3469.4197,1839.51,507.377,552.768,500.301,821.798,505.198,879.551,523.994,602.064,965.012,517.116,523.2,722.245,2371.35,730.05,803.31,614.411,0.999239253
3470.4197,1835.82,507.624,552.993,499.551,822.18,504.423,880.139,524.616,602.609,965.016,517.589,522.108,722.359,2368.85,729.684,805.864,612.868,0.946472391
3471.4197,1830.41,507.534,553.583,499.189,821.754,503.641,879.746,525.642,603.385,962.856,517.817,521.637,721.876,2365.23,729.752,807.762,613.573,-0.587286077
3472.4197,1833.06,507.423,553.8,499.422,822.638,504.153,879.384,526.891,603,962.017,517.57,522.912,721.482,2365.69,729.559,805.88,614.953,1.666008335
3473.4197,1839.61,507.378,553.66,500.098,823.434,505.113,879.568,527.496,602.12,961.39,517.313,524.286,721.674,2366.97,729.204,803.532,615.58,0.269280804
3474.4197,1840.3,507.354,553.52,500.824,821.634,504.899,880.399,526.542,601.66,959.181,517.6,523.835,722.635,2364.5,728.961,804.739,615.693,2.047251879
3475.4197,1835.73,507.176,553.446,500.808,819.464,504.078,880.816,525.221,601.889,957.625,518.309,522.691,722.946,2361.32,728.689,806.622,615.721,-0.773089809
3476.4197,1830.82,506.699,553.382,499.407,820.365,503.916,879.738,525.259,602.662,958.911,519.001,522.401,721.134,2361.21,728.225,805.585,615.987,2.016433097
3477.4197,1829.13,506.269,553.318,497.995,822.394,504.067,879.111,525.958,603.063,960.255,518.768,522.567,719.717,2362.07,727.799,803.287,616.474,-0.808617413
3478.4197,1832.44,506.308,553.241,498.238,822.247,503.781,881.189,525.982,602.746,959.004,517.199,522.521,721.675,2360.96,727.639,802.075,616.579,-0.028463914
3479.4197,1835.83,506.611,553.017,499.274,820.351,503.442,883.687,525.521,602.996,957.353,516.029,522.363,724.313,2357.22,727.625,802.035,615.932,-0.301790313
3480.4197,1834.03,506.857,552.582,499.723,818.28,503.624,883.685,525.211,604.033,957.743,516.496,522.34,724.143,2351.57,727.504,802.608,614.644,1.860622729
3481.4197,1830.11,507.126,552.375,499.687,817.186,504.064,882.244,525.377,603.475,960.134,516.91,522.629,722.683,2347.3,726.859,802.769,613.186,0.45572428
3482.4197,1828.27,507.476,552.789,499.588,817.71,504.341,881.263,526.024,601.002,963.213,516.044,523.161,722.139,2346.6,725.721,801.882,612.461,0.510795276
3483.4197,1827.58,507.413,553.473,499.425,818.938,504.37,881.419,526.231,600.458,963.558,515.335,523.264,721.773,2347.39,725.375,800.56,612.839,0.228344016
3484.4197,1826.59,506.646,553.963,499.181,819.86,504.231,882.636,525.34,602.852,959.89,515.812,522.65,720.754,2347.96,726.425,799.655,613.98,1.695777635
3485.4197,1826.22,506.039,554.048,499.141,820.422,504.275,883.299,524.373,604.218,956.53,516.6,522.111,720.426,2348.95,727.486,800.089,614.987,0.961414126
3486.4197,1827.18,506.245,553.718,499.469,820.679,504.623,882.539,524.26,603.252,955.923,516.952,522.127,721.727,2349.64,727.402,801.88,614.502,0.540124903
3487.4197,1827.98,506.589,553.411,499.778,820.413,504.551,882.617,524.627,602.775,955.332,516.879,522.281,723.069,2345.98,726.018,803.256,613.072,1.951965551
3488.4197,1827.46,506.513,553.426,499.699,819.454,503.707,884.766,525.019,603.727,953.852,516.725,522.354,723.07,2338.35,723.935,803.4,612.904,1.073532812
3489.4197,1826.32,506.36,553.506,499.162,817.877,503.063,886.205,525.388,604.529,954.688,517.228,522.645,722.041,2335.15,722.824,803.463,613.946,1.806339058
3490.4197,1825.19,506.486,553.494,498.407,816.386,503.286,885.19,525.716,604.499,957.977,518.231,523.123,720.672,2338.7,723.374,803.804,614.382,0.477112251
3491.4197,1823.98,506.978,553.626,498.251,816.958,503.924,883.586,525.905,604.029,958.804,518.228,523.198,719.912,2341.2,724.666,803.34,614.214,2.567876361
3492.4197,1822.56,507.629,553.962,498.949,819.65,504.439,882.733,525.803,603.515,956.139,517.113,522.871,720.177,2339.61,725.652,802.039,614.621,1.85215478
3493.4197,1820.89,507.756,554.142,499.56,820.646,504.412,882.092,525.168,603.282,954.39,516.68,522.934,720.822,2338.05,725.336,801.329,615.036,1.635667361
3494.4197,1819.71,507.267,553.953,499.589,818.716,503.918,881.481,524.212,603.237,954.71,517.418,523.45,721.002,2338.03,724.105,801.269,614.062,0.479906339
3495.4197,1820.98,507.094,553.497,499.47,817.482,503.804,881.624,523.885,602.972,954.303,518.234,523.636,719.77,2337.66,723.806,800.355,612.731,1.07249996
3496.4197,1823.72,507.523,552.93,499.494,818.256,504.317,882.772,524.45,602.253,952.919,518.479,523.339,717.449,2336.6,724.341,798.864,613.031,1.858943054
3497.4197,1822.84,507.803,552.441,499.627,818.513,504.757,884.389,525.119,601.052,952.84,518.061,523.048,716.129,2336.08,723.76,798.774,614.281,1.581098382
3498.4197,1818.54,507.617,552.329,499.704,817.482,504.712,885.725,525.375,600.155,953.626,517.426,522.823,716.722,2335.88,722.197,800.039,614.767,1.504882862
3499.4197,1817.72,507.274,552.989,499.453,816.828,504.213,885.89,525.138,600.593,952.682,517.398,522.38,718.5,2334.56,721.484,800.927,614.069,1.860882017
3500.4197,1820.6,506.98,553.982,499.105,816.702,503.647,885.107,524.601,601.448,950.813,517.87,521.962,720.024,2332.32,721.625,800.931,612.491,0.139036335
3501.4197,1820.28,506.787,554.041,499.379,815.594,503.697,884.732,524.208,601.177,951.062,518.095,522.124,719.338,2330.43,721.362,800.476,611.443,0.640915816
3502.4197,1816.69,506.7,553.107,499.994,813.936,504.227,884.982,524.226,600.768,953.057,517.831,522.492,717.096,2328.56,720.853,799.932,612.18,1.524196373
3503.4197,1815.84,506.697,552.24,499.817,813.88,504.392,884.998,524.724,601.771,954.425,517.202,522.235,716.199,2325.6,721.041,799.599,613.511,0.467745315
3504.4197,1817.34,506.899,552.082,499.082,815.476,504.238,884.247,525.331,602.639,954.584,516.666,521.855,716.809,2323.12,721.654,799.544,613.918,1.692718315
3505.4197,1816.05,507.478,552.854,499.012,817.107,504.455,882.611,525.396,601.43,953.917,516.753,522.361,717.016,2323.51,721.863,799.708,613.306,-0.007110761
3506.4197,1813.41,507.881,553.997,499.442,817.8,504.774,881.605,525.069,599.886,952.626,517.145,523.086,716.888,2324.7,721.667,800.009,612.201,3.082286148
3507.4197,1814.63,507.22,554.518,499.351,817.15,504.346,883.433,524.984,600.158,950.954,517.205,522.832,717.67,2323.16,721.42,800.305,612.019,0.226982629
3508.4197,1816.61,506.266,554.263,498.846,815.793,503.277,886.103,525.07,601.292,950.001,516.758,522.009,718.437,2319.51,721.259,800.128,613.338,1.436297894
3509.4197,1812.66,506.502,553.596,498.634,814.829,502.261,885.771,524.911,601.902,950.769,515.931,521.52,717.407,2315.88,721.171,799.159,613.937,0.321323343
3510.4197,1807.06,507.167,553.041,498.816,814.238,502.205,883.701,524.695,601.919,951.914,515.495,521.493,716.354,2313.78,720.779,798.556,612.566,0.472935164
3511.4197,1807.88,506.736,553.078,499.192,813.528,503.768,883.204,524.845,601.597,951.638,516.101,521.807,718.088,2314.17,719.75,799.352,611.358,2.127308014
3512.4197,1811.28,506.168,553.308,499.584,812.868,505.215,883.972,525.309,601.275,949.635,516.883,522.388,720.193,2316.49,718.477,799.802,611.795,-0.048659432
3513.4197,1809.91,507.015,553.109,499.885,812.669,504.447,884.438,525.798,601.215,946.771,516.946,523.044,719.017,2319.59,717.527,798.321,613.118,0.48166006
3514.4197,1805.57,508.099,552.707,500.333,813.133,503.154,884.722,525.837,601.452,946.766,516.888,523.088,716.655,2321.57,717.334,796.892,614.353,0.75057686
3515.4197,1802.52,507.801,552.524,501.117,814.175,503.676,885.362,525.096,601.865,951.309,517.377,522.214,716.399,2320.44,718.046,797.302,614.629,2.089379585
3516.4197,1801,507.126,552.438,501.563,814.688,504.935,885.999,524.252,602.082,953.551,518.176,521.694,717.372,2314.61,718.988,798.044,613.768,-0.901454818
3517.4197,1800.23,507.354,552.311,501.051,813.848,505.269,886.157,524.067,602.039,949.157,518.82,522.327,717.839,2305.28,719.393,797.914,612.574,0.464203017
3518.4197,1800.28,507.686,552.601,500.209,813.192,504.841,885.987,524.402,602.263,944.958,518.699,522.826,717.665,2300.9,718.683,798.245,611.795,1.007155077
3519.4197,1801.01,507.304,553.527,499.792,814.074,504.167,885.757,524.896,602.777,945.744,517.671,522.461,717.003,2304.73,716.916,799.573,611.98,0.921156169
3520.4197,1800.88,507.085,553.985,499.918,815.214,503.408,885.617,525.203,602.749,947.642,516.68,522.507,715.596,2305.76,715.502,799.734,612.618,2.52034247
3521.4197,1799.34,507.638,553.258,500.357,815.313,502.776,885.558,525.152,602,947.55,516.418,523.391,713.641,2299.49,715.393,797.791,612.208,3.402633448
3522.4197,1799.42,507.816,552.483,500.284,814.577,502.84,885.21,525.06,601.275,946.052,516.812,523.448,712.837,2297.15,716.321,795.81,611.258,0.397292563
3523.4197,1802.35,506.936,552.52,499.349,813.56,503.771,884.571,525.143,600.91,944.314,517.512,522.205,713.777,2302.84,717.52,795.179,611.932,1.875972809
3524.4197,1803.64,506.135,552.8,498.58,813.013,504.653,884.639,525.176,600.731,943.75,517.874,521.438,713.842,2306.54,717.669,795.668,613.59,0.060618409
3525.4197,1800.96,506.126,552.852,498.67,813.218,504.83,885.675,524.988,600.668,944.448,517.732,521.885,712.1,2304.44,716.463,796.608,613.651,2.02167748
3526.4197,1798.01,506.263,552.794,499.271,813.474,504.48,886.201,524.627,600.761,944.711,517.593,522.606,711.852,2302.72,715.028,796.972,612.33,1.479661988
3527.4197,1797.28,506.296,552.81,499.892,813.224,504.029,885.703,524.284,600.879,943.919,517.552,522.981,713.993,2303.33,714.071,796.587,611.51,0.881301513
3528.4197,1798.12,506.879,553.069,500.029,812.363,504.145,885.6,524.338,600.771,942.828,517.2,522.901,714.627,2302.7,713.693,796.275,611.595,1.011248396
3529.4197,1799.47,507.775,553.421,499.669,811.338,504.752,886.488,524.892,600.504,941.92,516.672,522.555,712.781,2300,713.746,796.574,612.135,0.371530024
3530.4197,1800.13,507.414,553.287,499.479,811.28,504.718,887.547,525.628,600.343,941.346,516.624,522.369,712.176,2297.33,713.875,797.605,612.407,0.86379666
3531.4197,1799.37,505.769,552.633,499.656,812.138,504.004,888.147,526.027,600.437,941.352,517.102,522.316,713.583,2295.48,713.739,798.103,611.721,1.347687048
3532.4197,1797.01,504.732,552.101,499.779,812.443,503.918,888.025,525.414,600.811,942.217,517.646,522.028,713.929,2293.98,713.082,795.945,610.311,0.532144347
3533.4197,1793.97,505.028,551.967,499.638,812.141,504.553,887.199,524.066,601.071,943.458,518.005,521.703,712.48,2291.54,712.454,792.549,608.891,1.154759851
3534.4197,1792.2,506.084,552.096,499.279,812.581,504.748,885.995,523.192,600.788,944.156,518.104,521.878,711.047,2286.81,712.819,791.473,608.798,2.386439644
3535.4197,1792.48,507.148,552.343,498.992,813.251,504.312,885.42,523.204,600.601,944.342,518.066,522.474,710.553,2282.75,713.603,792.806,610.808,1.325780652
3536.4197,1794.47,507.439,552.57,499.208,812.219,503.912,886.839,523.787,601.192,944.504,518.065,523.026,711.014,2284.02,713.515,794.626,612.532,1.565422727
3537.4197,1796.3,507.138,552.649,499.709,810.531,503.976,888.673,524.477,601.27,944.261,517.75,522.89,711.692,2287.87,712.798,795.384,612.03,-0.002557767
3538.4197,1795.41,507.041,552.477,499.857,811.042,504.655,887.724,524.776,599.633,943.071,516.734,521.574,711.492,2288.81,712.282,794.164,611.703,-0.307717784
3539.4197,1793.43,507.052,552.144,499.633,812.811,505.213,886.091,524.796,598.232,942.184,516.103,520.145,711.069,2287.09,711.711,792.939,613.249,3.015407969
3540.4197,1793.84,506.635,551.829,499.375,812.971,504.581,888.217,524.95,598.891,942.986,517.047,519.989,711.844,2285,710.569,794.063,613.804,-0.00258591
3541.4197,1794.35,506.109,551.505,499.297,811.909,503.4,891.241,525.077,600.012,943.698,518.115,520.782,712.75,2283.24,709.344,795.606,611.784,1.614571633
3542.4197,1790.83,506.12,551.085,499.507,811.351,502.951,889.798,524.827,599.96,942.253,517.673,521.75,711.969,2281.9,708.751,795.049,610.421,1.282230963
3543.4197,1786.45,506.569,550.816,499.843,810.906,503.001,886.573,524.564,599.146,939.993,517.196,522.656,711.098,2280.77,709.026,793.581,611.339,2.151332593
3544.4197,1786.2,507.037,551.013,500.055,809.69,502.841,886.561,524.777,598.368,938.681,518.136,523.36,712.355,2279.56,709.945,792.905,611.784,2.560596517
3545.4197,1788.36,507.076,551.598,500.008,808.989,502.628,888.961,525.002,598.456,938.228,518.799,523.548,713.509,2277.85,710.123,792.888,610.598,0.954378978
3546.4197,1789.5,506.45,552.33,499.727,810.011,502.733,891.198,524.714,599.434,938.311,517.831,523.083,711.851,2275.67,708.78,793.054,609.95,1.09593926
3547.4197,1788.89,505.934,552.82,499.763,810.275,503.141,891.662,524.57,599.743,939.149,516.95,522.473,709.382,2274.33,707.669,793.118,610.477,0.994762298
3548.4197,1787.17,506.186,552.765,500.441,807.783,503.671,889.807,525.125,599.043,940.507,517.341,522.119,708.6,2274.07,708.116,792.961,610.431,1.127718458
3549.4197,1787.1,506.43,552.321,500.722,806.06,503.941,887.963,525.342,599.233,940.835,517.574,521.878,708.996,2272.07,709.289,792.779,609.558,1.073259019
3550.4197,1789.91,506.03,551.774,499.938,807.923,503.745,888.185,524.565,600.752,939.669,516.855,521.664,709.561,2268,710.001,792.692,609.393,2.173177343
3551.4197,1790.76,505.755,551.484,499.447,810.338,503.556,889.743,524.329,601.818,939.06,516.409,521.657,709.819,2267.27,709.004,792.577,610.106,0.978257101
3552.4197,1786.55,506.145,551.565,500.082,810.786,503.735,891.295,525.413,601.507,939.495,516.778,521.896,709.588,2270.35,706.709,792.28,610.575,1.375039119
3553.4197,1781.17,506.559,551.506,500.493,810.632,504.085,891.27,525.769,600.083,938.48,517.011,522.137,709.141,2268.78,706.2,791.654,610.645,1.087327418
3554.4197,1777.73,506.532,551.319,499.987,810.707,504.333,889.296,524.463,598.776,936.142,516.729,522.039,708.745,2261.6,708.029,790.995,610.871,0.906994233
3555.4197,1775.85,506.3,552.213,499.814,809.649,504.23,887.45,523.608,599.464,936.405,516.5,521.199,708.515,2258.92,709.04,791.168,610.933,0.989617842
3556.4197,1775.42,506.127,553.846,500.432,807.209,503.814,887.113,524.127,601.084,938.988,516.507,520.084,708.59,2261.98,707.942,792.318,610.102,0.937991427
3557.4197,1777.4,506.182,553.161,500.645,805.363,503.596,888.031,524.416,600.599,938.797,516.442,520.08,709.161,2261.56,705.867,793.702,609.134,1.504132339
3558.4197,1780.4,506.549,550.132,500.112,804.823,503.752,889.295,523.836,598.864,935.547,516.399,521.237,710.055,2256.82,704.237,794.104,609.296,0.864750596
3559.4197,1779.77,507.196,549.08,499.847,804.338,503.951,889.377,523.355,598.871,933.498,516.83,522.348,710.601,2254.81,704.471,792.106,609.857,2.045141081
3560.4197,1775.94,507.665,550.922,500.019,803.787,504.089,888.7,523.394,600.084,933.973,517.491,522.815,710.389,2255.88,705.633,789.238,609.549,0.92745425
3561.4197,1774.93,507.107,552.495,499.782,804.407,504.341,889.767,523.635,600.387,935.849,517.634,522.589,709.373,2255.37,705.241,788.945,609.009,-0.425772425
3562.4197,1776.54,506.099,552.67,499.189,806.004,504.543,891.768,524.044,599.774,937.597,517.018,522.088,708.244,2252.67,704.075,790.364,609.19,0.672689572
3563.4197,1774.89,506.425,552.383,499.121,807.046,504.243,891.005,524.838,599.099,937.65,515.817,521.937,708.223,2249.8,704.592,790.249,609.435,-0.075284803
